代號,名稱,上市別,TSE 產業別,TSE產業名稱,員工人數-母公司,實收資本額(元),資本額,資產總額_自然變數,槓桿比,現金比率,資產報酬率(2024全年),OI,EBIT,EBITDA,董事會規模,董事會獨立性,董事長兼任總經理,高階主管薪酬長期目標,集團控制型態_量化,控制持股%,席次盈餘偏離差,AI變數,現金充裕度,TCRI,集團/非集團企業(量化),EPU數量,EPU數量_廣義,EPU數量_廣義(含政治),TESG分數,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,累計報酬率
2103,台橡,TSE,11,橡膠工業,-0.06790897093837887,0.20495838359100507,-0.05473563043914006,1.1808518152333722,-0.05196478094718322,-0.7707358653890191,-0.11779734286968589,0.041608781458255015,-0.07928946003827805,-0.09548985032513894,-0.8176570195781736,0.03798460931341549,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,-0.40815763335613653,0.9151927365695093,-0.6786283212977727,-0.008087100460092537,-0.8412934356146319,0.8943216102652036,1.1161777333735516,1.0064637608622449,1.7044671307921022,0.5049390528974134,0.19380376066962257,0.7153278326268582,-0.9948510920827188,1.269073290843744,-0.25250010284877983
2104,國際中橡,TSE,11,橡膠工業,-0.2585208063422029,0.2940300424215621,-0.03627042213335561,1.312558470035178,-0.21985980469932695,-0.1722872826532379,-0.9233404907139676,0.04040915940993674,-0.174013636607531,-0.18235070655570412,0.43696959462924695,0.21368286632958328,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,-0.6488190380562862,0.5605955123065521,-0.6786283212977727,0.06736735197031009,-0.8412934356146319,0.8943216102652036,-0.39801070777234826,-0.17138310459217923,0.012806009090976846,0.7611469804075098,-0.794571540391148,-0.06305986288435052,2.0145384338059555,-0.00754257386260456,0.27030061409129014
2105,正新,TSE,11,橡膠工業,1.0352834583718675,1.5580332586582109,0.11446376551936324,1.8896195832149145,-0.21013531424093285,-0.2847214481650464,0.13480358421126667,0.04277701804600684,-0.040394007755526505,-0.014722001695321695,1.4387696022799275,-1.687052919811062,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.5544879854444626,0.19643918443701977,-0.6786283212977727,0.3834744575332441,-1.3617430585557186,0.8943216102652036,2.6303661745194518,1.3990793826803862,0.9794695072059056,2.000526792346594,0.2686806774166501,1.3702796977407081,1.4154169737758555,1.8730635924252437,-0.4344854603741074
2106,建大,TSE,11,橡膠工業,0.26649245820905887,0.27731415623472927,-0.051045081162743436,1.209571211599395,0.07521967682854223,-0.5320113592771742,-0.046488947186546184,0.041713399660143244,-0.08403425737076048,-0.08823351057176972,1.4387696022799275,-1.687052919811062,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.45710169667808825,0.6971541352576267,-0.6786283212977727,0.03236051337801654,-0.8412934356146319,-1.1181659802489379,1.1161777333735516,0.22123251722596213,0.7378036326771735,1.5724720841894817,0.5655839299092136,1.5584687506415984,0.8633172250877662,1.1121926930303685,-0.4030041285362761
2107,厚生,TSE,11,橡膠工業,-0.2104902487681807,-0.08748736635078774,-0.10493119363368805,0.5252866457284824,-0.4395972670479111,0.8549909311802847,-0.1437826057033724,0.043880740075927585,-0.08440575906992372,-0.12268499003368552,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.13486015479144706,0.7089892159133866,-0.6786283212977727,-0.004253386941688713,-0.32084381267354517,0.8943216102652036,1.1161777333735516,1.0064637608622449,1.7044671307921022,-0.13766375715839785,-0.07314872512413012,-0.36524156790083323,0.06800172807893316,-0.02911365606194368,0.03797174097673819
2108,南帝,TSE,11,橡膠工業,-0.17998027194443073,0.01827552628946161,-0.1000242281519357,0.631175562851199,-0.47189404486838765,1.6872532146085444,-0.07610006064818892,0.04217023247505514,-0.04438160564194148,-0.07326935205265864,4.423326511255117,-2.4920704356162826,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.6625816672165636,1.2766178919800204,-0.6786283212977727,0.08581951855131438,-1.3617430585557186,0.8943216102652036,-0.39801070777234826,-0.17138310459217923,0.012806009090976846,0.09042378806400483,0.5655839299092136,0.6067312823865596,-0.3697866188984062,-0.15265712683997726,-0.4565790949307622
2109,華豐,TSE,11,橡膠工業,-0.11865823931847784,-0.10106696303648867,-0.11670943471086606,0.15323994149997605,-0.2696913832780115,0.4072153619396046,0.30884441435316706,0.043369854523373434,-0.022158074729961966,-0.05051779898505303,1.4387696022799275,-1.687052919811062,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,-1.207133101926337,1.1227618434551427,-0.6786283212977727,-0.06146865687544283,0.19960581026754154,0.8943216102652036,1.1161777333735516,0.22123251722596213,0.012806009090976846,-1.2905994309538318,0.5655839299092136,-1.2063589477123386,0.29743525066150167,-1.9920821362018133,-0.19874287915730943
2114,鑫永銓,TSE,11,橡膠工業,-0.23707319887204206,-0.2138504413373152,-0.12413509494139363,-0.3114315008106639,-0.4482176957239841,1.1993463368956812,0.36202355689652543,0.04624336780190327,0.02172860529565671,-0.004277823245690833,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,1.2678043099688472,-2.0681579795016343,-0.6786283212977727,-0.07804269107621899,-0.32084381267354517,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-0.15953516560438177,0.5655839299092136,-0.4266222267323066,-0.8327072598688894,0.8062755272942851,0.22919436118890596
2115,六暉-KY,TSE,12,汽車工業,0.10246357290909619,-0.19907377074388233,-0.12219200395938631,-0.151541330294649,-0.3148702338456781,-0.3454150650285983,-0.005395973403041902,0.04276306895242174,-0.043265558434459866,-0.040876894135666426,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.9603491679472576,-0.027061761792905613,-0.6786283212977727,-0.09457800089802136,-0.32084381267354517,-1.1181659802489379,-0.39801070777234826,-0.17138310459217923,0.012806009090976846,-0.14912020920153218,0.5655839299092136,-1.281904373966459,-0.12170655561124756,1.2308336451267337,-0.006814373540948448
2201,裕隆,TSE,12,汽車工業,0.09279704559860115,0.3417897878156766,0.4946470176375153,2.455623156539177,0.7980717564482376,-1.2444499356431356,0.042948701636374854,0.04244049616326639,-0.10624637296773635,-0.11392414944311191,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.6911347152318358,1.026260416569717,-0.6786283212977727,0.15643342360999504,-0.32084381267354517,0.8943216102652036,-0.39801070777234826,0.22123251722596213,0.012806009090976846,1.9744894013394705,0.5655839299092136,1.8120855387804318,2.606363421386433,0.21110975933978895,-0.5572950558388909
